ID Transacao;Data;Descricao;Valor;Documento Vinculado;Status
2025061407711;2025-06-14;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00199_minuta.pdf;Emitido
2025061407712;2025-06-14;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00200_minuta.pdf;Emitido
2025061407713;2025-06-14;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00201_minuta.pdf;Emitido
2025061407714;2025-06-14;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00202_minuta.pdf;Emitido
2025061407715;2025-06-14;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00203_minuta.pdf;Emitido
2025061407716;2025-06-14;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00204_minuta.pdf;Emitido
2025061407717;2025-06-14;"Pix enviado: ""Cp :90400888-Nayra Kelly Molina Rodero Saraiva""";-1230.00;00205_minuta.pdf;Emitido
2025061407718;2025-06-14;"Pix enviado: ""00019 403444195 KIBERAMA RESTAURANTE ARABE LTDA""";-51.70;00206_minuta.pdf;Emitido
2025061407719;2025-06-14;"Pix enviado: ""Cp :16501555-Maria Maria Beauty""";-50.00;00207_minuta.pdf;Emitido
2025061407720;2025-06-14;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-52.26;00208_minuta.pdf;Emitido
202506130771;2025-06-13;"Boleto de cobranca recebido: ""112/90321807821""";170.00;00209_minuta.pdf;Emitido
202506130772;2025-06-13;"Boleto de cobranca recebido: ""112/90321807763""";126.00;00210_minuta.pdf;Emitido
202506130773;2025-06-13;"Boleto de cobranca recebido: ""112/90321807656""";142.31;00211_minuta.pdf;Emitido
202506130774;2025-06-13;"Boleto de cobranca recebido: ""112/90321807714""";60.00;00212_minuta.pdf;Emitido
202506130775;2025-06-13;"Boleto de cobranca recebido: ""112/90321807789""";238.56;00213_minuta.pdf;Emitido
202506130776;2025-06-13;"Boleto de cobranca recebido: ""112/90321807698""";185.86;00214_minuta.pdf;Emitido
202506130777;2025-06-13;"Boleto de cobranca recebido: ""112/90321807797""";45.00;00215_minuta.pdf;Emitido
202506130778;2025-06-13;"Boleto de cobranca recebido: ""112/90321807482""";130.00;00216_minuta.pdf;Emitido
202506130779;2025-06-13;"Boleto de cobranca recebido: ""112/90321807706""";189.84;00217_minuta.pdf;Emitido
2025061307710;2025-06-13;"Boleto de cobranca recebido: ""112/90323105505""";153.00;00218_minuta.pdf;Emitido
2025061307711;2025-06-13;"Boleto de cobranca recebido: ""112/90321807839""";60.00;00219_minuta.pdf;Emitido
2025061307712;2025-06-13;"Boleto de cobranca recebido: ""112/90321807458""";600.00;00220_minuta.pdf;Emitido
2025061307713;2025-06-13;"Boleto de cobranca recebido: ""112/90321807961""";495.00;00221_minuta.pdf;Emitido
2025061307714;2025-06-13;"Boleto de cobranca recebido: ""112/90321807599""";96.00;00222_minuta.pdf;Emitido
2025061307715;2025-06-13;"Boleto de cobranca recebido: ""112/90321807888""";610.00;00223_minuta.pdf;Emitido
2025061307716;2025-06-13;"Boleto de cobranca recebido: ""112/90321807516""";120.00;00224_minuta.pdf;Emitido
2025061307717;2025-06-13;"Boleto de cobranca recebido: ""112/90326011700""";124.00;00225_minuta.pdf;Emitido
2025061307718;2025-06-13;"Boleto de cobranca recebido: ""112/90326011676""";230.00;00226_minuta.pdf;Emitido
2025061307719;2025-06-13;"Boleto de cobranca recebido: ""112/90326011684""";1742.62;00227_minuta.pdf;Emitido
2025061307720;2025-06-13;"Pix enviado: ""Cp :90400888-FRUTARIA JK LTDA ME""";-48.00;00228_minuta.pdf;Emitido
2025061307721;2025-06-13;"Boleto de cobranca recebido: ""112/90321807631""";189.71;00229_minuta.pdf;Emitido
2025061307722;2025-06-13;"Boleto de cobranca recebido: ""112/90321807524""";134.27;00230_minuta.pdf;Emitido
2025061307723;2025-06-13;"Boleto de cobranca recebido: ""112/90321807623""";220.00;00231_minuta.pdf;Emitido
2025061307724;2025-06-13;"Boleto de cobranca recebido: ""112/90321807615""";120.00;00232_minuta.pdf;Emitido
2025061307725;2025-06-13;"Boleto de cobranca recebido: ""112/90321807730""";240.00;00233_minuta.pdf;Emitido
2025061307726;2025-06-13;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-19.16;00234_minuta.pdf;Emitido
2025061307727;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00235_minuta.pdf;Emitido
2025061307728;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00236_minuta.pdf;Emitido
2025061307729;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00237_minuta.pdf;Emitido
2025061307730;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00238_minuta.pdf;Emitido
2025061307731;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00239_minuta.pdf;Emitido
2025061307732;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00240_minuta.pdf;Emitido
2025061307733;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00241_minuta.pdf;Emitido
2025061307734;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00242_minuta.pdf;Emitido
2025061307735;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00243_minuta.pdf;Emitido
2025061307736;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00244_minuta.pdf;Emitido
2025061307737;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00245_minuta.pdf;Emitido
2025061307738;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00246_minuta.pdf;Emitido
2025061307739;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00247_minuta.pdf;Emitido
2025061307740;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00248_minuta.pdf;Emitido
2025061307741;2025-06-13;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00249_minuta.pdf;Emitido
2025061307742;2025-06-13;"Pix enviado: ""Cp :00000000-JUQUINHA SORVETES LTDA""";-17.00;00250_minuta.pdf;Emitido
2025061307743;2025-06-13;"Boleto de cobranca recebido: ""112/90321807847""";60.00;00251_minuta.pdf;Emitido
2025061307744;2025-06-13;"Boleto de cobranca recebido: ""112/90321807532""";90.00;00252_minuta.pdf;Emitido
2025061307745;2025-06-13;"Boleto de cobranca recebido: ""112/90321807904""";360.00;00253_minuta.pdf;Emitido
2025061307746;2025-06-13;"Boleto de cobranca recebido: ""112/90321807920""";290.00;00254_minuta.pdf;Emitido
2025061307747;2025-06-13;"Boleto de cobranca recebido: ""112/90321807946""";95.00;00255_minuta.pdf;Emitido
2025061307748;2025-06-13;"Boleto de cobranca recebido: ""112/90321807649""";60.00;00256_minuta.pdf;Emitido
2025061307749;2025-06-13;"Boleto de cobranca recebido: ""112/90326011692""";160.00;00257_minuta.pdf;Emitido
2025061307750;2025-06-13;"Pix enviado: ""Cp :00000000-Breno Luis Dinis Magri""";-5085.00;00258_minuta.pdf;Emitido
2025061307751;2025-06-13;"Boleto de cobranca recebido: ""112/90321807912""";240.00;00259_minuta.pdf;Emitido
2025061307752;2025-06-13;"Boleto de cobranca recebido: ""112/90321807359""";60.00;00260_minuta.pdf;Emitido
2025061307753;2025-06-13;"Boleto de cobranca recebido: ""112/90321807391""";60.00;00261_minuta.pdf;Emitido
2025061307754;2025-06-13;"Boleto de cobranca recebido: ""112/90321807771""";60.00;00262_minuta.pdf;Emitido
2025061307755;2025-06-13;"Boleto de cobranca recebido: ""112/90321807722""";60.00;00263_minuta.pdf;Emitido
2025061307756;2025-06-13;"Boleto de cobranca recebido: ""112/90326011668""";230.00;00264_minuta.pdf;Emitido
2025061307757;2025-06-13;"Boleto de cobranca recebido: ""112/90321807680""";120.00;00265_minuta.pdf;Emitido
2025061307758;2025-06-13;"Boleto de cobranca recebido: ""112/90321807441""";60.00;00266_minuta.pdf;Emitido
2025061307759;2025-06-13;"Boleto de cobranca recebido: ""112/90323105489""";130.00;00267_minuta.pdf;Emitido
202506120771;2025-06-12;"Pix enviado: ""Cp :18236120-Taira Paloma da Costa Malavasi""";-12.00;00268_minuta.pdf;Emitido
202506120772;2025-06-12;"Pix enviado: ""Cp :08561701-BAR OFICIAL CHOP E ESPETO LTDA""";-97.90;00269_minuta.pdf;Emitido
202506120773;2025-06-12;"Pix enviado: ""Cp :16501555-RAFAEL FRANCISCO DE FARIAS""";-23.00;00270_minuta.pdf;Emitido
202506120774;2025-06-12;"Boleto de cobranca recebido: ""112/90321807342""";210.01;00271_minuta.pdf;Emitido
202506120775;2025-06-12;"Boleto de cobranca recebido: ""112/90322080634""";143.24;00272_minuta.pdf;Emitido
202506120776;2025-06-12;"Pix enviado: ""Cp :21018182-Uber""";-13.28;00273_minuta.pdf;Emitido
202506120777;2025-06-12;"Pix enviado: ""Cp :18236120-Felipe Pereira Da Silva""";-20.00;00274_minuta.pdf;Emitido
202506120778;2025-06-12;"Pix enviado: ""Cp :08561701-RESENHA STAKE BAR LTDA""";-334.37;00275_minuta.pdf;Emitido
202506120779;2025-06-12;"Pix enviado: ""Cp :21018182-Uber""";-12.96;00276_minuta.pdf;Emitido
202506110771;2025-06-11;"Pix enviado: ""Cp :09089356-NIC BR""";-40.00;00277_minuta.pdf;Emitido
202506110772;2025-06-11;"Pagamento efetuado: ""PORTOEX SP LOGISTICA LTDA""";-114.52;00278_minuta.pdf;Emitido
202506110773;2025-06-11;"Pagamento efetuado: ""CFG EXPRESS TRANSPORTES LTDA - ME""";-410.10;00279_minuta.pdf;Emitido
202506110774;2025-06-11;"Pagamento efetuado: ""PORTOEX SP LOGISTICA LTDA""";-652.95;00280_minuta.pdf;Emitido
202506110775;2025-06-11;"Pix enviado: ""Cp :10573521-Tatiane Lisboa Ribeiro""";-13.00;00281_minuta.pdf;Emitido
202506110776;2025-06-11;"Pix enviado: ""Cp :08561701-Sol Cargas Transportes Multimodal LTDA""";-73.75;00282_minuta.pdf;Emitido
202506110777;2025-06-11;"Pix enviado: ""Cp :08561701-Sol Cargas Transportes Multimodal LTDA""";-61.13;00283_minuta.pdf;Emitido
202506110778;2025-06-11;"Pix enviado: ""Cp :08561701-Sol Cargas Transportes Multimodal LTDA""";-78.02;00284_minuta.pdf;Emitido
202506110779;2025-06-11;"Pix enviado: ""Cp :08561701-Sol Cargas Transportes Multimodal LTDA""";-42.46;00285_minuta.pdf;Emitido
2025061107710;2025-06-11;"Boleto de cobranca recebido: ""112/90321807755""";60.00;00286_minuta.pdf;Emitido
202506100771;2025-06-10;"Pix enviado: ""Cp :54403563-Tuna Pagamentos""";-36.00;00287_minuta.pdf;Emitido
202506100772;2025-06-10;"Pix enviado: ""Cp :08561701-Karen Dayane Souza Vieira""";-51.00;00288_minuta.pdf;Emitido
202506100773;2025-06-10;"Pix recebido: ""Cp :90400888-NARDINI AGROINDUSTRIAL LTDA""";1324.32;00289_minuta.pdf;Emitido
202506100774;2025-06-10;"Boleto de cobranca recebido: ""112/90326011718""";60.00;00290_minuta.pdf;Emitido
202506100775;2025-06-10;"Pix enviado: ""Cp :09089356-NIC BR""";-40.00;00291_minuta.pdf;Emitido
202506100776;2025-06-10;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-240.00;00292_minuta.pdf;Emitido
202506100777;2025-06-10;"Pix enviado: ""Cp :00000000-Hayasaki Certificadora Digital LTDA""";-190.00;00293_minuta.pdf;Emitido
202506090771;2025-06-09;"Pix recebido: ""Cp :60701190-MEU VELHO PAI TRANSPORTES LTDA""";162.50;00294_minuta.pdf;Emitido
202506090772;2025-06-09;"Boleto de cobranca recebido: ""112/90321807409""";613.31;00295_minuta.pdf;Emitido
202506090773;2025-06-09;"Boleto de cobranca recebido: ""112/90304141214""";66.40;00296_minuta.pdf;Emitido
202506090774;2025-06-09;"Pix enviado: ""Cp :09089356-NIC BR""";-40.00;00297_minuta.pdf;Emitido
202506080771;2025-06-08;"Pix enviado: ""Cp :90400888-Natalia Josy Alves de Oliveira""";-22.00;00298_minuta.pdf;Emitido
202506080772;2025-06-08;"Pix enviado: ""Cp :16501555-LUIZ HIDEO SAVAY""";-60.00;00299_minuta.pdf;Emitido
202506080773;2025-06-08;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-25.16;00300_minuta.pdf;Emitido
202506080774;2025-06-08;"Pix enviado: ""Cp :30306294-ALIPAY BRASIL MEIOS DE PAGAMENTO LTDA""";-44.80;00301_minuta.pdf;Emitido
202506080775;2025-06-08;"Pix enviado: ""Cp :08561701-Sol Cargas Transportes Multimodal LTDA""";-73.53;00302_minuta.pdf;Emitido
202506080776;2025-06-08;"Pix enviado: ""Cp :00360305-Marta Aparecida Fernandes""";-180.00;00303_minuta.pdf;Emitido
202506080777;2025-06-08;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-15.59;00304_minuta.pdf;Emitido
202506080778;2025-06-08;"Pix enviado: ""Cp :60701190-COMPANHIA BRASILEIRA DE DISTRIBUICAO""";-11.78;00305_minuta.pdf;Emitido
202506080779;2025-06-08;"Pix enviado: ""Cp :21018182-Uber""";-16.30;00306_minuta.pdf;Emitido
2025060807710;2025-06-08;"Pix enviado: ""Cp :90400888-VALU LANCHES""";-91.19;00307_minuta.pdf;Emitido
202506070771;2025-06-07;"Pix enviado: ""Cp :21018182-Uber""";-13.36;00308_minuta.pdf;Emitido
202506070772;2025-06-07;"Pix enviado: ""Cp :21018182-Uber""";-15.74;00309_minuta.pdf;Emitido
202506070773;2025-06-07;"Pix recebido: ""Cp :18236120-Sueli Menezes Rosa""";2500.00;00310_minuta.pdf;Emitido
202506070774;2025-06-07;"Pix enviado: ""Cp :90400888-Natalia Josy Alves de Oliveira""";-1440.00;00311_minuta.pdf;Emitido
202506070775;2025-06-07;"Pix enviado: ""Cp :21018182-Uber""";-19.01;00312_minuta.pdf;Emitido
202506070776;2025-06-07;"Pix enviado: ""Cp :60701190-COMPANHIA BRASILEIRA DE DISTRIBUICAO""";-277.91;00313_minuta.pdf;Emitido
202506070777;2025-06-07;"Pix enviado: ""Cp :08561701-Associacao Bodes do Asfalto de Sao Jose do Rio Preto E Regiao""";-65.00;00314_minuta.pdf;Emitido
202506070778;2025-06-07;"Pix enviado: ""Cp :00360305-Hilario Pinotti Filho""";-31.07;00315_minuta.pdf;Emitido
202506070779;2025-06-07;"Pix recebido: ""Cp :18236120-Leticia Daniele da Silva dos Santos""";250.00;00316_minuta.pdf;Emitido
2025060707710;2025-06-07;"Pix enviado: ""Cp :18236120-53082484 Jose Pereira Costa""";-618.25;00317_minuta.pdf;Emitido
202506060771;2025-06-06;"Pix enviado: ""Cp :60701190-IFOODCOM AGENCIA DE RESTAURANTES ONLINE SA""";-32.09;00318_minuta.pdf;Emitido
202506060772;2025-06-06;"Boleto de cobranca recebido: ""112/90322080717""";60.00;00319_minuta.pdf;Emitido
202506060773;2025-06-06;"Pix recebido: ""Cp :00000000-ELISABETH Q RODRIGUES""";65.00;00320_minuta.pdf;Emitido
202506060774;2025-06-06;"Pix recebido: ""Cp :00000000-DRAYCTON INDUSTRIAL TEXTIL LTDA""";65.00;00321_minuta.pdf;Emitido
202506060775;2025-06-06;"Boleto de cobranca recebido: ""112/90322080659""";285.21;00322_minuta.pdf;Emitido
202506060776;2025-06-06;"Boleto de cobranca recebido: ""112/90322080709""";250.00;00323_minuta.pdf;Emitido
202506060777;2025-06-06;"Boleto de cobranca recebido: ""112/90321135637""";170.00;00324_minuta.pdf;Emitido
202506060778;2025-06-06;"Boleto de cobranca recebido: ""112/90322080675""";60.00;00325_minuta.pdf;Emitido
202506060779;2025-06-06;"Boleto de cobranca recebido: ""112/90322080618""";258.40;00326_minuta.pdf;Emitido
2025060607710;2025-06-06;"Pix enviado: ""Cp :60701190-Nayra Kelly M Rodero Saraiva""";-1000.00;00327_minuta.pdf;Emitido
2025060607711;2025-06-06;"Pix enviado: ""Cp :01027058-WILLIAM LOPES DA SILVARESTAURANTE""";-49.90;00328_minuta.pdf;Emitido
202506050771;2025-06-05;"Boleto de cobranca recebido: ""112/90318054668""";1365.00;00329_minuta.pdf;Emitido
202506050772;2025-06-05;"Boleto de cobranca recebido: ""112/90318858399""";1201.93;00330_minuta.pdf;Emitido
202506050773;2025-06-05;"Boleto de cobranca recebido: ""112/90326590174""";120.00;00331_minuta.pdf;Emitido
202506050774;2025-06-05;"Pix recebido: ""Cp :77984870-Agropulv Equipamentos Agricolas Ltda""";120.00;00332_minuta.pdf;Emitido
202506050775;2025-06-05;"Pix enviado: ""Cp :10573521-Tatiane Lisboa Ribeiro""";-34.00;00333_minuta.pdf;Emitido
202506050776;2025-06-05;"Boleto de cobranca recebido: ""112/90321807573""";90.01;00334_minuta.pdf;Emitido
202506050777;2025-06-05;"Boleto de cobranca recebido: ""112/90322080667""";520.00;00335_minuta.pdf;Emitido
202506050778;2025-06-05;"Pix enviado: ""Cp :90400888-William Lopes da Silva""";-50.90;00336_minuta.pdf;Emitido
202506050779;2025-06-05;"Pix enviado: ""Cp :18236120-Luiza Silva de Oliveira""";-650.00;00337_minuta.pdf;Emitido
2025060507710;2025-06-05;"Pix enviado: ""Cp :18236120-Sueli Menezes Rosa""";-2500.00;00338_minuta.pdf;Emitido
2025060507711;2025-06-05;"Pix enviado: ""Cp :08071414-Alexandre Vigano Alarmes""";-95.00;00339_minuta.pdf;Emitido
202506040771;2025-06-04;"Pix enviado: ""Cp :00000000-Ismael Pimentel Bueno de Godoi""";-40.00;00340_minuta.pdf;Emitido
202506040772;2025-06-04;"Pix enviado: ""Cp :90400888-FRUTARIA JK LTDA ME""";-8.00;00341_minuta.pdf;Emitido
202506040773;2025-06-04;"Pix enviado: ""Cp :90400888-FRUTARIA JK LTDA ME""";-17.00;00342_minuta.pdf;Emitido
202506040774;2025-06-04;"Pix recebido: ""Cp :00000000-HIDROMI C PECAS HID LTDA""";60.00;00343_minuta.pdf;Emitido
202506040775;2025-06-04;"Pix recebido: ""Cp :18236120-Lucas Casadio Orlandini""";60.00;00344_minuta.pdf;Emitido
202506040776;2025-06-04;"Pix recebido: ""Cp :60701190-GSM COMERCIAL EXPORTADORA E IMPORTADORA LTDA""";60.00;00345_minuta.pdf;Emitido
202506040777;2025-06-04;"Pix enviado: ""Cp :60701190-COMPANHIA BRASILEIRA DE DISTRIBUICAO""";-57.68;00346_minuta.pdf;Emitido
202506040778;2025-06-04;"Pix enviado: ""Cp :90400888-CABRAL ESPETOS E PASTEIS""";-69.96;00347_minuta.pdf;Emitido
202506030771;2025-06-03;"Pix enviado: ""Cp :60701190-IFOODCOM AGENCIA DE RESTAURANTES ONLINE SA""";-34.98;00348_minuta.pdf;Emitido
202506030772;2025-06-03;"Pix enviado: ""Cp :54403563-M4 PRODUTOS E SERVICOS LTDA""";-30.00;00349_minuta.pdf;Emitido
202506030773;2025-06-03;"Pix recebido: ""Cp :18236120-Kayrone Ferreira dos Santos Reis""";60.00;00350_minuta.pdf;Emitido
202506030774;2025-06-03;"Pix recebido: ""Cp :18236120-Washington Valentim""";60.00;00351_minuta.pdf;Emitido
202506030775;2025-06-03;"Pix recebido: ""Cp :90400888-RONEY RUIZ LOPES 10588719609""";90.00;00352_minuta.pdf;Emitido
202506030776;2025-06-03;"Pix recebido: ""Cp :00000000-CIA L I LTDA - ME""";948.92;00353_minuta.pdf;Emitido
202506030777;2025-06-03;"Pix recebido: ""Cp :08561701-CENTRALVIDROS AUTOMOVEIS E CAMINHOES LTDA""";74.40;00354_minuta.pdf;Emitido
202506030778;2025-06-03;"Pix enviado: ""Cp :01027058-WILLIAM LOPES DA SILVARESTAURAN""";-42.90;00355_minuta.pdf;Emitido
202506030779;2025-06-03;"Pix enviado: ""Cp :90400888-TELEFONICA BRASIL S A""";-484.44;00356_minuta.pdf;Emitido
2025060307710;2025-06-03;"Pix enviado: ""Cp :90400888-TELEFONICA BRASIL S A""";-496.10;00357_minuta.pdf;Emitido
2025060307711;2025-06-03;"Pix enviado: ""Cp :60701190-COMPANHIA BRASILEIRA DE DISTRIBUICAO""";-6.35;00358_minuta.pdf;Emitido
2025060307712;2025-06-03;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-5.22;00359_minuta.pdf;Emitido
2025060307713;2025-06-03;"Pix enviado: ""Cp :00000000-Domenico E Ravelli amp Cia LTDA""";-90.00;00360_minuta.pdf;Emitido
2025060307714;2025-06-03;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-22.68;00361_minuta.pdf;Emitido
2025060307715;2025-06-03;"Pix enviado: ""Cp :19468242-ZOOP BRASIL""";-103.33;00362_minuta.pdf;Emitido
2025060307716;2025-06-03;"Pix enviado: ""Cp :90400888-COMPANHIA PAULISTA DE FORCA E LUZ""";-105.49;00363_minuta.pdf;Emitido
202506020771;2025-06-02;"Pix enviado: ""Cp :08561701-LANCHONETE TURBO DOG""";-67.00;00364_minuta.pdf;Emitido
202506020772;2025-06-02;"Pix recebido: ""Cp :60701190-GSM COMERCIAL EXPORTADORA E IMPORTADORA LTDA""";120.93;00365_minuta.pdf;Emitido
202506020773;2025-06-02;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-120.00;00366_minuta.pdf;Emitido
202506020774;2025-06-02;"Pix recebido: ""Cp :79052122-A De Paula Materiais Eletricos Ltda""";90.00;00367_minuta.pdf;Emitido
202506020775;2025-06-02;"Boleto de cobranca recebido: ""112/90318966754""";220.00;00368_minuta.pdf;Emitido
202506020776;2025-06-02;"Pix enviado: ""Cp :18236120-Denis de Jesus Sousa Ribeiro""";-89.10;00369_minuta.pdf;Emitido
202506020777;2025-06-02;"Pix recebido: ""Cp :60746948-CARLOS EDUARDO PETRINI""";80.00;00370_minuta.pdf;Emitido
202506020778;2025-06-02;"Pix enviado: ""Cp :61186680-Julio Cesar Goncalves Procopio""";-250.00;00371_minuta.pdf;Emitido
202506020779;2025-06-02;"Pix enviado: ""Cp :90400888-FRUTARIA JK LTDA ME""";-52.00;00372_minuta.pdf;Emitido
2025060207710;2025-06-02;"Pix recebido: ""Cp :71698674-EMIGRANTI WINES COMERCIO DE VINHOS LTDA""";275.00;00373_minuta.pdf;Emitido
2025060207711;2025-06-02;"Pix enviado: ""Cp :18236120-Luiza Silva de Oliveira""";-200.00;00374_minuta.pdf;Emitido
2025060207712;2025-06-02;"Pix enviado: ""Cp :21018182-Uber""";-17.67;00375_minuta.pdf;Emitido
2025060207713;2025-06-02;"Pix enviado: ""Cp :21018182-Uber""";-15.80;00376_minuta.pdf;Emitido
2025060207714;2025-06-02;"Pix enviado: ""Cp :21018182-Uber""";-3.56;00377_minuta.pdf;Emitido
2025060207715;2025-06-02;"Pix enviado: ""Cp :18236120-Jose Eduardo Martin Rosa""";-35.00;00378_minuta.pdf;Emitido
2025060207716;2025-06-02;"Pix recebido: ""Cp :18236120-AVILA TRANSPORTES INTERMUNICIPAL LTDA""";350.00;00379_minuta.pdf;Emitido
2025060207717;2025-06-02;"Pix enviado: ""Cp :18236120-Luiza Silva de Oliveira""";-300.00;00380_minuta.pdf;Emitido
2025060207718;2025-06-02;"Pix enviado: ""Cp :22896431-Adney Leite da Silva""";-20.00;00381_minuta.pdf;Emitido
2025060207719;2025-06-02;"Boleto de cobranca recebido: ""112/90321167366""";600.00;00382_minuta.pdf;Emitido
2025060207720;2025-06-02;"Pix enviado: ""Cp :60701190-CARREFOUR COMERCIO E INDUSTRIA LTDA""";-24.14;00383_minuta.pdf;Emitido
2025060207721;2025-06-02;"Pix recebido: ""Cp :60746948-THOTHAL ETIQUETAS E RIBBONS LTDA""";148.00;00384_minuta.pdf;Emitido
2025060207722;2025-06-02;"Boleto de cobranca recebido: ""112/90321628557""";210.00;00385_minuta.pdf;Emitido
2025060207723;2025-06-02;"Boleto de cobranca recebido: ""112/90321699210""";148.00;00386_minuta.pdf;Emitido
2025060207724;2025-06-02;"Pix enviado: ""00019 315320540 FELIPE CESAR CUNHA MONTEIRO""";-750.00;00387_minuta.pdf;Emitido
2025060207725;2025-06-02;"Pix enviado: ""Cp :21018182-Uber""";-15.58;00388_minuta.pdf;Emitido
2025060207726;2025-06-02;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-50.00;00389_minuta.pdf;Emitido
2025060207727;2025-06-02;"Pix enviado: ""Cp :90400888-William Lopes da Silva""";-4.90;00390_minuta.pdf;Emitido
2025060207728;2025-06-02;"Pix enviado: ""Cp :54403563-M4 PRODUTOS E SERVICOS LTDA""";-40.00;00391_minuta.pdf;Emitido
2025060207729;2025-06-02;"Pix recebido: ""Cp :60701190-TIM S A""";3.00;00392_minuta.pdf;Emitido
202506010771;2025-06-01;"Pix recebido: ""Cp :00000000-ADRIANO A O CORRENTE""";60.00;00393_minuta.pdf;Emitido
202505310771;2025-05-31;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00394_minuta.pdf;Emitido
202505310772;2025-05-31;"Pix recebido: ""Cp :60701190-HELDER FLAVIO FERREIRA""";120.00;00395_minuta.pdf;Emitido
202505310773;2025-05-31;"Pix enviado: ""Cp :08561701-Sol Cargas Transportes Multimodal LTDA""";-42.05;00396_minuta.pdf;Emitido
202505310774;2025-05-31;"Pix recebido: ""Cp :31872495-MATHEUS TROVATTI""";495.00;00397_minuta.pdf;Emitido
202505310775;2025-05-31;"Pix enviado: ""Cp :60701190-COMPANHIA BRASILEIRA DE DISTRIBUICAO""";-9.33;00398_minuta.pdf;Emitido
202505310776;2025-05-31;"Pix enviado: ""Cp :90400888-Vinicius de Souza Ferreira""";-180.00;00399_minuta.pdf;Emitido
202505310777;2025-05-31;"Pix enviado: ""Cp :60701190-COMPANHIA BRASILEIRA DE DISTRIBUICAO""";-29.38;00400_minuta.pdf;Emitido
202505310778;2025-05-31;"Pix enviado: ""Cp :21018182-Uber""";-13.12;00401_minuta.pdf;Emitido
202505310779;2025-05-31;"Pix enviado: ""Cp :21018182-Uber""";-7.65;00402_minuta.pdf;Emitido
2025053107710;2025-05-31;"Pix enviado: ""Cp :21018182-Uber""";-13.45;00403_minuta.pdf;Emitido
2025053107711;2025-05-31;"Pix enviado: ""00019 315320540 FELIPE CESAR CUNHA MONTEIRO""";-200.00;00404_minuta.pdf;Emitido
2025053107712;2025-05-31;"Pix enviado: ""Cp :60701190-CARREFOUR COMERCIO E INDUSTRIA LTDA""";-111.18;00405_minuta.pdf;Emitido
2025053107713;2025-05-31;"Pix enviado: ""Cp :21018182-Uber""";-13.53;00406_minuta.pdf;Emitido
202505300771;2025-05-30;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00407_minuta.pdf;Emitido
202505300772;2025-05-30;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00408_minuta.pdf;Emitido
202505300773;2025-05-30;"Transferencia recebida: ""341 9 147786 NARDINI AGROINDUSTRIAL LTDA""";449.01;00409_minuta.pdf;Emitido
